E1_F2_Base,E2_PQ_Talent,E3_Availability,E4_Tactical_T7,E5_Context_D7
0.1905209030128919,0.022726020667654154,0.0005955151898282372,0.44424670082529605,0.3419108603043297
0.01017238491821302,0.007715966437330132,0.0006563964645614977,0.9523057028247369,0.029149549355158396
0.03295145793541319,0.01969767797329131,0.0005055835752412928,0.7799717744417759,0.16687350607427828
0.003325143874075933,0.0035570249686280725,0.0001997379866503096,0.9776666937901443,0.015251399380501459
0.09258350997578565,0.1782436416113787,0.00158235110389911,0.5015965114842253,0.22599398582471117
0.08134631291723173,0.008106792890013448,0.0010126915554575157,0.6265112483684816,0.2830229542688157
0.013216853130061516,0.024334995355148617,0.0008707791139342667,0.33871743266331333,0.6228599397375423
0.01664575589665558,0.06008172569135436,0.0011533620398543251,0.27474209143905126,0.6473770649330844
0.028728204456476125,0.008446928907970835,0.0006263090954985173,0.21552764805797567,0.7466709094820788
0.012230369495046781,0.003733183443923133,0.00039433073020787824,0.8700377274210855,0.11360438890973674
0.479844189955959,0.056148493550459005,0.0012422528577669292,0.18982847893077376,0.2729365847050413
0.04026411883254015,0.011130990654814958,0.0010244251955622411,0.393584811252496,0.5539956540645866
0.09562165877676965,0.019843418490561968,0.000914443611490424,0.2604243331580137,0.6231961459631642
0.024376132278180942,0.009371112966429937,0.0010716201343913766,0.7056251968822749,0.25955593773872276
0.012129837622681485,0.012329733616226099,0.0007470906053876252,0.9078959530472094,0.06689738510849534
0.015402335388788001,0.008188327771107172,0.0010012995509052296,0.8327041416268139,0.14270389566238564
0.004977873858931867,0.004244771183197548,0.00044780495433898533,0.9206223480958683,0.06970720190766319
0.013284242094016272,0.0074219782191945124,0.00039234601649390424,0.16475802878304835,0.814143404887247
0.018110081859366432,0.005275058635353448,0.0004520515148227344,0.9254645429949944,0.050698264995463024
0.0074054154659040135,0.005204952563717701,0.0005440394751504696,0.9004079120413232,0.0864376804539047
0.049640688295898704,0.04849726559552994,0.0011183569078719092,0.17684479165734204,0.7238988975433575
0.008807204927103426,0.005121266064697881,0.0007502106218071382,0.2247508926609952,0.7605704257253965
0.005000461724945659,0.00386344803095221,0.0004518745934275622,0.7613531904282234,0.22933102522245127
0.009203291433412732,0.009673200278546165,0.0004899696998772779,0.8947834454552767,0.08585009313288702
0.006074896459358157,0.004247009738056707,0.00034522509549736176,0.9585653715387585,0.030767497168329112
0.07110855559794661,0.07108334208272325,0.0014868614318374138,0.6418220093493572,0.21449923153813563
0.00855980765879972,0.0029699264080562567,0.0003178502496402459,0.8963325677748113,0.09181984790869233
0.43953381984137035,0.06448480101729646,0.002485730128546717,0.33527577883520415,0.15821987017758238
0.10277330985041107,0.007459791289096951,0.0005286886485643805,0.8453225408621404,0.04391566934978706
0.023220758154550776,0.16493023409189952,0.000783395710719346,0.6366407405113629,0.17442487153146746
0.035677306693140225,0.017894960854008685,0.0006962476855496564,0.18898637995446127,0.7567451048128402
0.193278652554783,0.0336918322856851,0.0011873693907794862,0.16006224703807523,0.6117798987306773
0.029451823987246918,0.08987525582743189,0.001015871720992564,0.8009202227317321,0.07873682573259648
0.15696855659465137,0.15540216918478048,0.0014637255606512352,0.18204191268349645,0.5041236359764204
0.32477841390678314,0.08090780763267816,0.0024313026275689467,0.22282944617054595,0.3690530296624237
0.017531853706408824,0.010915860513899754,0.0007303280778384894,0.8875120390876636,0.08330991861418915
0.04527752423712031,0.028255764509998314,0.0012808152519015173,0.2624752960536117,0.6627105999473683
0.002936468705740408,0.003241309829304154,0.00022376663879189622,0.9744393692799779,0.01915908554618584
0.005924619354066727,0.02230361608112428,0.0004821289411420295,0.9030670230950589,0.06822261252860798
0.0799716937443979,0.049291707059535554,0.0012399176183834492,0.24685063750522263,0.6226460440724604
0.3432528097718495,0.0236710976726479,0.001232896922181116,0.34448253164665255,0.28736066398666893
0.17181909277322743,0.015055498386737363,0.0007134646095387436,0.37515250368350167,0.4372594405469948
0.0174827506271954,0.013659659811747618,0.0009354601592898983,0.48965217497962005,0.4782699544221469
0.004483828955069425,0.006600741127303433,0.0003256638850101707,0.9508923895061938,0.03769737652642323
0.2773107674101772,0.17810186261286856,0.0026306327876298467,0.36863272783110923,0.17332400935821504
0.0036824610355530372,0.005429284228523075,0.00024504932400206964,0.9683135412392774,0.022329664172644433
0.00989307619439265,0.003993986050552015,0.0005561581309248094,0.9094245354925198,0.07613224413161088
0.014018439558492626,0.004551024700809022,0.0007115781689867504,0.17614288242110338,0.8045760751506081
0.006851400806859477,0.0046175505766126385,0.00044838506826270016,0.9558011242767636,0.03228153927150162
0.01744673869449176,0.010995982939612915,0.001134205377210018,0.5244922881202471,0.4459307848684382
0.006124255804681592,0.004615139631498952,0.00042633812774806507,0.8805843744281858,0.10824989200788553
0.03679617797854366,0.008067039469001116,0.0005991497880362259,0.8931080728983447,0.06142955986607434
0.05273405619376711,0.03395557257573231,0.0008960001006648188,0.6647328065263656,0.24768156460347018
0.5520807112365913,0.12872905281521027,0.0013022985620038867,0.1643687897496314,0.15351914763656316
0.005158400299491866,0.0032595075753448044,0.00032965873206741085,0.8793708598393098,0.11188157355378597
0.1431385845211203,0.008328227470324384,0.0006259917922119454,0.7710489056700487,0.0768582905462946
0.003665559360930819,0.011232762293254275,0.00036054021105207974,0.9039535790425284,0.08078755909223456
0.2699800915664949,0.03837496126446009,0.0008215120010867049,0.5706080377908797,0.1202153973770787
0.020853683532273973,0.013047384078827079,0.0012328066629485523,0.3626720070120663,0.6021941187138841
0.02646803024074654,0.036238537155973534,0.0006352075659312996,0.586472875303285,0.3501853497340638
0.19974917474184764,0.13718363256880772,0.00424157588125291,0.26218460288476253,0.39664101392332923
0.15350649576452643,0.1607534614672025,0.0014549414437347516,0.47141639386480344,0.21286870745973266
0.0052761867376710766,0.0030405104585579257,0.00035405746646133946,0.7027642210874657,0.288565024249844
0.39202885946229293,0.027098842152348947,0.000673691375282476,0.3163409252479179,0.2638576817621578
0.006823242511105452,0.005816730128333066,0.0004549398576538481,0.9112221810086026,0.07568290649430506
0.07397181150614612,0.2157289960995536,0.0004906435195826972,0.634827049659195,0.07498149921552265
0.12782225840996148,0.43536684388630753,0.0011280891170849204,0.23572338431525017,0.19995942427139585
0.007835388092785087,0.003397886816518703,0.0003834334607940864,0.7663388612023532,0.22204443042754887
0.01480459939087626,0.09459358034277697,0.0009123910803855526,0.7732575742685834,0.11643185491737777
0.011969236777974807,0.007926788665883387,0.0008362418333953108,0.7458922096936954,0.23337552302905104
0.009288592091575492,0.003933734613972055,0.00022984625196442444,0.9651590892057009,0.021388737836786884
0.11757403505425504,0.06336216505042652,0.0016010475365400055,0.5692403321120172,0.24822242024676117
0.00419615747424449,0.017541192352135564,0.00040869765499850164,0.9167466035716478,0.061107348946973616
0.017103582870947088,0.006500308235012367,0.0006752959677078286,0.827098315723012,0.14862249720332066
0.0189161084984725,0.02187513316575146,0.0009253748824737565,0.8620557633183406,0.09622762013496189
0.005100710665810966,0.02429870144025624,0.000348178266800347,0.9339343759960396,0.03631803363109288
0.024520063990357974,0.039243773987054524,0.0007433672090861169,0.8684497130887282,0.06704308172477323
0.13251975887056325,0.05361207196818439,0.0027591498096784634,0.3710141386679893,0.44009488068358454
